iter	SMAPE	RMSE
3798	11.41400718	31.42181377
3799	11.41382734	31.42132921
3800	11.41353559	31.4207181
3801	11.41227066	31.41871918
3802	11.411667	31.41560433
3803	11.41109773	31.41467622
3804	11.41093153	31.41433545
3805	11.41064304	31.41386664
3806	11.4099285	31.41264615
3807	11.40951093	31.41097499
3808	11.40917459	31.41005628
3809	11.40900585	31.40957814
3810	11.40777591	31.40702287
3811	11.40766185	31.40679142
3812	11.40713505	31.40551247
3813	11.40668185	31.40461848
3814	11.40662695	31.40424733
3815	11.40564005	31.40276747
3816	11.40518542	31.4018704
3817	11.40404822	31.39947113
3818	11.4037857	31.39904764
3819	11.4035807	31.39854986
3820	11.40335042	31.39819313
3821	11.40275683	31.39648423
3822	11.4025492	31.39593435
3823	11.40235079	31.39540698
3824	11.40202596	31.3950503
3825	11.40196606	31.39480042
3826	11.40165198	31.39355037
3827	11.40148435	31.39302645
3828	11.40013247	31.39037705
3829	11.39955851	31.38918401
3830	11.39850964	31.38766907
3831	11.39827111	31.38727287
3832	11.39794174	31.38602096
3833	11.3978606	31.38571627
3834	11.39766535	31.3848988
3835	11.39743305	31.38412478
3836	11.39713195	31.38292637
3837	11.39660197	31.38130878
3838	11.39638983	31.38055968
3839	11.3961595	31.38003324
3840	11.39595137	31.37897657
3841	11.39553805	31.37845462
3842	11.39552077	31.37808266
3843	11.39390253	31.37469796
3844	11.39408934	31.37435661
3845	11.39365125	31.37292458
3846	11.39345541	31.37254621
3847	11.39320531	31.37144668
3848	11.3926162	31.37010373
3849	11.39234943	31.36917122
3850	11.38932843	31.36354119
3851	11.38902954	31.36290964
3852	11.38889689	31.36241704
3853	11.38841319	31.36109361
3854	11.38820852	31.36060136
3855	11.38772515	31.35982172
3856	11.38734731	31.35874356
3857	11.38731701	31.35836584
3858	11.38650935	31.3562905
3859	11.38654305	31.35598903
3860	11.38606956	31.35464041
3861	11.38637576	31.35395945
3862	11.38585981	31.35254662
3863	11.38558573	31.35226962
3864	11.38474239	31.35075847
3865	11.38405964	31.3499557
3866	11.38366503	31.34892242
3867	11.38345251	31.34777491
3868	11.38275345	31.34653191
3869	11.38173322	31.3446741
3870	11.38167598	31.34415499
3871	11.38172868	31.34298902
3872	11.38143724	31.34233514
3873	11.3811957	31.34140278
3874	11.38122835	31.34072632
3875	11.38080226	31.33997618
3876	11.3799736	31.33853533
3877	11.37979634	31.33809274
3878	11.37976291	31.33787621
3879	11.37945157	31.3367672
3880	11.37901789	31.33551557
3881	11.37857992	31.33400305
3882	11.37829129	31.33363983
3883	11.37737303	31.33269969
3884	11.3773155	31.33211248
3885	11.37679898	31.33085228
3886	11.3761377	31.32970345
3887	11.37573367	31.32815837
3888	11.37538779	31.32733535
3889	11.37500808	31.3262803
3890	11.37486396	31.32605622
3891	11.37352262	31.32206386
3892	11.37348151	31.32179166
3893	11.37188537	31.31916726
3894	11.37182049	31.31853599
3895	11.37057686	31.31621878
3896	11.36981791	31.31478403
3897	11.36963624	31.31440366
3898	11.3694892	31.31401101
3899	11.36909998	31.31280734
3900	11.36863943	31.31123596
3901	11.3684153	31.31048749
3902	11.3679752	31.30958883
3903	11.3674449	31.30820073
3904	11.36730503	31.30722527
3905	11.36726219	31.30699776
3906	11.36693865	31.30618069
3907	11.36675926	31.30480771
3908	11.36649442	31.30431359
3909	11.36638198	31.30403207
3910	11.36642678	31.30329818
3911	11.3663338	31.30287872
3912	11.36620871	31.30233921
3913	11.36620157	31.301849
3914	11.36591964	31.30048954
3915	11.36562459	31.29971444
3916	11.36522657	31.2982232
3917	11.36504936	31.29796402
3918	11.36451836	31.29581357
3919	11.36434336	31.29535932
3920	11.36392892	31.29465806
3921	11.36379346	31.29418799
3922	11.36336133	31.29201964
3923	11.36316892	31.29155748
3924	11.36306986	31.29122755
3925	11.36257659	31.28955733
3926	11.3622074	31.28890679
3927	11.36192432	31.28831254
3928	11.36175853	31.28790742
3929	11.36134259	31.28687423
3930	11.36029141	31.28450655
3931	11.36000539	31.28379554
3932	11.35976281	31.28247318
3933	11.35958725	31.2820179
3934	11.35899376	31.28066801
3935	11.35859935	31.27922842
3936	11.35754022	31.27793552
3937	11.35720725	31.27747242
3938	11.35694829	31.27630716
3939	11.35591432	31.27312636
3940	11.35576174	31.27291268
3941	11.35553897	31.27185803
3942	11.35512042	31.2703285
3943	11.35497008	31.27001701
3944	11.35478294	31.26975127
3945	11.3546862	31.26935359
3946	11.35458467	31.26888374
3947	11.35359797	31.26747624
3948	11.35306835	31.26623601
3949	11.3525739	31.26516361
3950	11.35229463	31.26457952
3951	11.3515315	31.26305005
3952	11.35121334	31.26166127
3953	11.35085464	31.26004124
3954	11.35064421	31.25964859
3955	11.35043449	31.25921752
3956	11.350333	31.25879052
3957	11.35006094	31.25747544
3958	11.34940582	31.25608931
3959	11.34921839	31.25583525
3960	11.34863021	31.25461167
3961	11.34839754	31.25393632
3962	11.34780157	31.25240537
3963	11.34772702	31.25191389
3964	11.34730425	31.25064127
3965	11.34680546	31.24914043
3966	11.34670914	31.24886694
3967	11.34647421	31.24794665
3968	11.34612865	31.24670448
3969	11.34616298	31.24643305
3970	11.3458745	31.24584457
3971	11.34256844	31.241459
3972	11.3420741	31.24082153
3973	11.34159653	31.23979054
3974	11.34095582	31.23867097
3975	11.34084392	31.23843809
3976	11.33860497	31.23511744
3977	11.33820332	31.23429488
3978	11.33794236	31.23335413
3979	11.33762923	31.23134759
3980	11.33763812	31.23083896
3981	11.33744164	31.23058771
3982	11.33735064	31.22939506
3983	11.33662092	31.22798793
3984	11.33643032	31.22750923
3985	11.33616182	31.22715815
3986	11.33550842	31.22617912
3987	11.33523105	31.22558643
3988	11.33441157	31.22375062
3989	11.33214074	31.21990114
3990	11.33181965	31.21939632
3991	11.33128126	31.21812685
3992	11.33108013	31.21750331
3993	11.33086388	31.21717385
3994	11.33037713	31.21625133
3995	11.33022436	31.21578224
3996	11.32993458	31.21464438
3997	11.32906384	31.21328987
3998	11.3288998	31.21288171
3999	11.3281942	31.21136438
4000	11.32753927	31.21055264
4001	11.32652792	31.20829715
4002	11.3262857	31.20747886
4003	11.3259882	31.20676558
4004	11.32568071	31.20561344
4005	11.32527767	31.20425005
4006	11.32480895	31.20331277
4007	11.32469014	31.2028454
4008	11.32389853	31.20173345
4009	11.32350525	31.20109038
4010	11.3230783	31.19969161
4011	11.32250137	31.19822595
4012	11.32253045	31.19762329
4013	11.32160393	31.19589043
4014	11.32132711	31.19488071
4015	11.32073589	31.1937836
4016	11.32041862	31.19242183
4017	11.32031915	31.19211286
4018	11.31962288	31.19070185
4019	11.31902511	31.18941757
4020	11.31819779	31.18725461
4021	11.31753105	31.18528864
4022	11.31561186	31.18188768
4023	11.31516814	31.1808503
4024	11.31510311	31.18001833
4025	11.31483613	31.17906694
4026	11.31425397	31.17832408
4027	11.31390781	31.17702344
4028	11.31368271	31.17532937
4029	11.31302082	31.17272557
4030	11.31283502	31.17218492
4031	11.31263897	31.17138952
4032	11.31134255	31.16896659
4033	11.31002439	31.16680531
4034	11.30975086	31.1657117
4035	11.30900787	31.16435499
4036	11.30839409	31.16341215
4037	11.30807369	31.16255586
4038	11.30796	31.16233299
4039	11.30724902	31.16110546
4040	11.30716013	31.1606671
4041	11.30708891	31.1597846
4042	11.30691641	31.15954412
4043	11.30675434	31.15898322
4044	11.30648841	31.1578358
4045	11.30644005	31.15760888
4046	11.30530246	31.15542822
4047	11.30523229	31.15420763
4048	11.30475969	31.15359508
4049	11.30431855	31.15270934
4050	11.30361842	31.15133898
4051	11.30348142	31.15081871
4052	11.3032031	31.14972237
4053	11.30295438	31.14911372
4054	11.30257975	31.14825388
4055	11.3023324	31.14731993
4056	11.3018706	31.14673904
4057	11.30158988	31.14602597
4058	11.30062294	31.14395854
4059	11.30028411	31.14363538
4060	11.29990228	31.14212373
4061	11.29976158	31.14167053
4062	11.29917423	31.13943392
4063	11.29910732	31.13850276
4064	11.29798149	31.13602278
4065	11.29733979	31.13480133
4066	11.29716303	31.13444643
4067	11.2970127	31.13414566
4068	11.29667163	31.13349041
4069	11.29626473	31.1320076
4070	11.29520629	31.13032179
4071	11.29486104	31.12970302
4072	11.29445737	31.12871375
4073	11.2940128	31.12816276
4074	11.29351906	31.1268474
4075	11.29337332	31.1263493
4076	11.29290114	31.12531321
4077	11.29252433	31.12462327
4078	11.29196293	31.12358911
4079	11.29176292	31.12324039
4080	11.29149712	31.12219001
4081	11.29123298	31.12171036
4082	11.29130725	31.12116157
4083	11.28873913	31.11668829
4084	11.28800215	31.11540409
4085	11.28723034	31.11402773
4086	11.2869896	31.11296432
4087	11.28692248	31.11241716
4088	11.28652768	31.11157727
4089	11.28565807	31.11013757
4090	11.28549506	31.10959136
4091	11.28521181	31.10861931
4092	11.28497697	31.10774167
4093	11.28272021	31.103954
4094	11.28143038	31.10208693
4095	11.28054036	31.10076999
4096	11.27971134	31.0995219
4097	11.27821858	31.0964589
4098	11.27705	31.09414827
4099	11.27479811	31.09026661
4100	11.27472949	31.08969114
4101	11.27357131	31.08776008
4102	11.27323479	31.08698498
4103	11.27286848	31.08543723
4104	11.27255412	31.08435801
4105	11.27215578	31.08336902
4106	11.27181151	31.08273533
4107	11.27176121	31.0815769
4108	11.27167319	31.08085399
4109	11.27130101	31.07983664
4110	11.27122744	31.07859359
4111	11.27012002	31.07642148
4112	11.26943728	31.07506661
4113	11.26886168	31.07423772
4114	11.26863402	31.0739225
4115	11.26851319	31.07262632
4116	11.26819199	31.07203575
4117	11.26798793	31.07169061
4118	11.26771647	31.0710529
4119	11.26710855	31.0703949
4120	11.26692592	31.07001872
4121	11.26617672	31.06891442
4122	11.26593387	31.06839093
4123	11.26593993	31.06728474
4124	11.26522066	31.06522768
4125	11.26480183	31.06404391
4126	11.26462472	31.06364229
4127	11.26134011	31.05879139
4128	11.26140434	31.05809246
4129	11.26078331	31.05729474
4130	11.26030346	31.05381016
4131	11.26006047	31.05245292
4132	11.25972829	31.05164364
4133	11.25917759	31.04943879
4134	11.2585958	31.04731401
4135	11.25838697	31.04689709
4136	11.25778016	31.04481646
4137	11.25739466	31.04361363
4138	11.25693512	31.04258035
4139	11.25643507	31.04063746
4140	11.25433207	31.03688846
4141	11.25313193	31.03512609
4142	11.25300447	31.03455483
4143	11.25303083	31.03415355
4144	11.25244145	31.03340227
4145	11.2520643	31.03232125
4146	11.25157297	31.03130134
4147	11.25146416	31.03076588
4148	11.25115134	31.02975063
4149	11.25106166	31.02934268
4150	11.25082633	31.02869929
4151	11.25053458	31.02774299
4152	11.25033071	31.02709487
4153	11.24997666	31.02629703
4154	11.24940433	31.02428539
4155	11.24943193	31.02244567
4156	11.24903614	31.02131713
4157	11.24903729	31.02089744
4158	11.24875071	31.02036962
4159	11.24847671	31.01935074
4160	11.24833559	31.01893471
4161	11.24832485	31.01705253
4162	11.24822456	31.01680509
4163	11.24771503	31.01563313
4164	11.24742796	31.01472214
4165	11.24701	31.01338306
4166	11.24640776	31.01143262
4167	11.24644621	31.01079095
4168	11.24619455	31.01014271
4169	11.24593545	31.00915519
4170	11.24562526	31.00785067
4171	11.24631193	31.00671171
4172	11.24566811	31.00478462
4173	11.24530465	31.00366812
4174	11.24511124	31.00218103
4175	11.24493145	31.00180768
4176	11.24459283	31.00132072
4177	11.24409284	30.99991381
4178	11.24377282	30.99930879
4179	11.2432226	30.99807835
4180	11.24283361	30.99685426
4181	11.24269289	30.99648254
4182	11.24232645	30.99550803
4183	11.24164797	30.99407105
4184	11.24149856	30.99341234
4185	11.24132947	30.99283109
4186	11.24068893	30.99151705
4187	11.24027438	30.99047924
4188	11.23930499	30.98904302
4189	11.2387742	30.98824586
4190	11.2379853	30.98708323
4191	11.23745516	30.98591695
4192	11.23738979	30.98518245
4193	11.23706308	30.98440032
4194	11.23714323	30.9842594
4195	11.23660586	30.98286783
4196	11.23641426	30.98214537
4197	11.23637894	30.98104954
4198	11.23611362	30.9801628
4199	11.23580735	30.97895215
4200	11.23571158	30.97757927
4201	11.23579651	30.97646971
4202	11.23525492	30.97532591
4203	11.23511866	30.97492835
4204	11.23484806	30.97395414
4205	11.23395286	30.97189394
4206	11.23380692	30.97057375
4207	11.23392072	30.96930066
4208	11.23360114	30.96827404
4209	11.2332395	30.96752081
4210	11.23310362	30.96733262
4211	11.23228284	30.96617666
4212	11.23133705	30.96406774
4213	11.23086261	30.96273512
4214	11.23073618	30.96239468
4215	11.23065558	30.96197097
4216	11.23018056	30.96019804
4217	11.22999948	30.95974597
4218	11.22972369	30.95885205
4219	11.22715333	30.95481916
4220	11.22683449	30.95439799
4221	11.22668118	30.9532857
4222	11.22650545	30.95133907
4223	11.22559428	30.94992476
4224	11.22300344	30.94582961
4225	11.22290968	30.94561111
4226	11.22282643	30.94526446
4227	11.222877	30.94425061
4228	11.22268875	30.94400377
4229	11.22257132	30.94378254
4230	11.22091256	30.941859
4231	11.21993301	30.93824424
4232	11.21982263	30.93791729
4233	11.21931536	30.93685293
4234	11.21906092	30.9360972
4235	11.21860004	30.93539945
4236	11.21823905	30.93461476
4237	11.21772826	30.93311992
4238	11.21765006	30.93284996
4239	11.21712775	30.93153284
4240	11.21699265	30.93121961
4241	11.21655195	30.92995125
4242	11.2160673	30.92860796
4243	11.2157579	30.92769238
4244	11.21563162	30.92727138
4245	11.21426885	30.92442561
4246	11.21361294	30.92280005
4247	11.21317364	30.92193416
4248	11.21258138	30.92099305
4249	11.21188642	30.91998811
4250	11.21183609	30.91965396
4251	11.21085808	30.91760063
4252	11.21058075	30.91665094
4253	11.20999276	30.91513227
4254	11.20983131	30.91345211
4255	11.20945154	30.91301075
4256	11.2091976	30.91189644
4257	11.20889147	30.91115443
4258	11.20875804	30.91076865
4259	11.20886198	30.91016814
4260	11.20791581	30.90722884
4261	11.20787583	30.9067314
4262	11.20732471	30.90604828
4263	11.20718353	30.9056626
4264	11.20684859	30.90458994
4265	11.20671632	30.90436895
4266	11.20638055	30.90373371
4267	11.20636802	30.90329637
4268	11.20621413	30.90260288
4269	11.2050526	30.90098219
4270	11.2023649	30.89712555
4271	11.20130849	30.89509814
4272	11.20114405	30.89460391
4273	11.19974951	30.89227241
4274	11.1993175	30.89147111
4275	11.1984306	30.89016697
4276	11.19834312	30.88985904
4277	11.19797006	30.88848171
4278	11.19784559	30.88813501
4279	11.19759844	30.88742274
4280	11.19750813	30.88719349
4281	11.19708985	30.88608999
4282	11.19696798	30.88560668
4283	11.19540197	30.88304058
4284	11.19487421	30.88147149
4285	11.19462674	30.88048486
4286	11.1944467	30.88011298
4287	11.19384088	30.87874524
4288	11.1933233	30.87724616
4289	11.19273046	30.8759827
4290	11.19252049	30.87552836
4291	11.19233753	30.87504183
4292	11.1916382	30.87247537
4293	11.19114959	30.87130206
4294	11.19084919	30.87032945
4295	11.19059505	30.86965326
4296	11.19021912	30.86865876
4297	11.18933726	30.86691482
4298	11.18898035	30.86577766
4299	11.18757369	30.86350486
4300	11.18726956	30.86231521
4301	11.18725098	30.86136024
4302	11.18732301	30.86012364
4303	11.18721702	30.8599226
4304	11.18627202	30.85818912
4305	11.18583781	30.85718262
4306	11.18496892	30.85508293
4307	11.18399491	30.85206109
4308	11.18377091	30.85110676
4309	11.18276319	30.84912057
4310	11.18246333	30.84827767
4311	11.18226886	30.84782645
4312	11.18097972	30.84380001
4313	11.17852747	30.84013758
4314	11.17847712	30.83982686
4315	11.17771967	30.83863191
4316	11.17730333	30.8369925
4317	11.17690088	30.83579332
4318	11.17682285	30.83540804
4319	11.17631153	30.83417912
4320	11.17605636	30.8331708
4321	11.17573338	30.83240782
4322	11.17575058	30.83213731
4323	11.17556424	30.8313179
4324	11.17576758	30.8295907
4325	11.17570475	30.82897305
4326	11.17585889	30.8279897
4327	11.17551725	30.82690135
4328	11.17539226	30.82660331
4329	11.17499193	30.8256754
4330	11.17496754	30.82520968
4331	11.17489167	30.82399842
4332	11.1747588	30.82379514
4333	11.17400198	30.82142594
4334	11.17264717	30.81964245
4335	11.17260189	30.81934879
4336	11.17230972	30.81822924
4337	11.1719349	30.817275
4338	11.17191964	30.8170816
4339	11.17116371	30.81442113
4340	11.17085	30.81364302
4341	11.16892821	30.81103491
4342	11.168736	30.8106523
4343	11.16865653	30.81044451
4344	11.1682651	30.80952908
4345	11.16765877	30.80758231
4346	11.16624978	30.80546815
4347	11.16520527	30.80321968
4348	11.16456411	30.80173456
4349	11.16442986	30.80144889
4350	11.16425598	30.80045029
4351	11.163459	30.79906753
4352	11.16323262	30.79789447
4353	11.1631027	30.79761967
4354	11.16291376	30.79730182
4355	11.16240917	30.79587016
4356	11.1625332	30.79439907
4357	11.16112743	30.79199522
4358	11.16038501	30.79019985
4359	11.16028227	30.78968385
4360	11.1598757	30.78916032
4361	11.15917017	30.78836228
4362	11.15888355	30.78778598
4363	11.15826086	30.78702513
4364	11.15806524	30.78590119
4365	11.1578769	30.78538284
4366	11.15778535	30.78411168
4367	11.15744885	30.78276832
4368	11.15739112	30.78241718
4369	11.15750651	30.78123562
4370	11.15746377	30.78066514
4371	11.15726924	30.78026588
4372	11.15702328	30.77967862
4373	11.1565008	30.77858959
4374	11.15612436	30.7776732
4375	11.15378887	30.77421495
4376	11.15326749	30.77299491
4377	11.15265615	30.77210072
4378	11.15265258	30.77100796
4379	11.15232009	30.76997579
4380	11.15212201	30.76954021
4381	11.15191149	30.76927009
4382	11.15032816	30.7663218
4383	11.14857027	30.76276093
4384	11.14839218	30.76235416
4385	11.14773521	30.76105647
4386	11.14728731	30.75990582
4387	11.14602033	30.7576602
4388	11.14578489	30.75710724
4389	11.14442248	30.75511293
4390	11.14428681	30.7540644
4391	11.14378364	30.75303637
4392	11.14317292	30.7520723
4393	11.14278806	30.7509946
4394	11.14221094	30.75008363
4395	11.14107087	30.74826573
4396	11.14073663	30.74758949
4397	11.1400184	30.7464677
4398	11.13973077	30.74541322
4399	11.13896396	30.74386926
4400	11.1379854	30.74131143
4401	11.13773594	30.74047315
4402	11.1375063	30.74004219
4403	11.13740311	30.73984158
4404	11.13704329	30.73899853
4405	11.1367738	30.73852903
4406	11.13658243	30.73800693
4407	11.13641997	30.73732585
4408	11.13634021	30.73681282
4409	11.13591743	30.73502343
4410	11.13578464	30.73440496
4411	11.1357302	30.73411861
4412	11.13544982	30.73353666
4413	11.13507216	30.73256248
4414	11.13482503	30.73201153
4415	11.13421205	30.73114931
4416	11.13389407	30.72976316
4417	11.13379347	30.72931547
4418	11.13285013	30.72745453
4419	11.13229203	30.72562129
4420	11.13115043	30.72357728
4421	11.13028406	30.72196095
4422	11.12981074	30.72108713
4423	11.12953813	30.72027901
4424	11.12845112	30.71847973
4425	11.12822549	30.71755704
4426	11.12789233	30.71724383
4427	11.12631967	30.71412005
4428	11.12626351	30.71359753
4429	11.12620928	30.71268651
4430	11.12596175	30.71157477
4431	11.12527964	30.71072807
4432	11.12436797	30.70743279
4433	11.12397492	30.70650188
4434	11.12207314	30.70417798
4435	11.12051728	30.701776
4436	11.12000645	30.70011442
4437	11.11943166	30.69893236
4438	11.11885255	30.69773199
4439	11.11861911	30.69655487
4440	11.1185581	30.69637253
4441	11.11764977	30.69355852
4442	11.11749338	30.69253466
4443	11.11739118	30.69222389
4444	11.11682208	30.69081446
4445	11.11660056	30.69009998
4446	11.11617479	30.68918485
4447	11.11533587	30.68795944
4448	11.11509289	30.68657865
4449	11.11434492	30.68538704
4450	11.11387429	30.68426496
4451	11.11380518	30.68396234
4452	11.11358504	30.68319176
4453	11.11243799	30.68111864
4454	11.11190602	30.67937917
4455	11.11167648	30.67907695
4456	11.11078735	30.67670975
4457	11.1107172	30.67619921
4458	11.10879858	30.67278457
4459	11.10858941	30.67171328
4460	11.10821557	30.67049814
4461	11.10806373	30.67030905
4462	11.10635062	30.66683743
4463	11.10626071	30.66572475
4464	11.10575199	30.66455761
4465	11.10503756	30.66357411
4466	11.10473692	30.66230652
4467	11.1036462	30.65979734
4468	11.10341565	30.65916368
4469	11.10332563	30.65888901
4470	11.10305624	30.65797335
4471	11.10281051	30.65710619
4472	11.10225197	30.65589494
4473	11.10101583	30.65420326
4474	11.10084571	30.65390368
4475	11.10021911	30.65221196
4476	11.09969295	30.6513741
4477	11.09951958	30.65013286
4478	11.09893463	30.64883537
4479	11.09858758	30.64811819
4480	11.09787432	30.64681082
4481	11.09761349	30.64582694
4482	11.09643933	30.64309072
4483	11.09597439	30.64109447
4484	11.09579978	30.64075639
4485	11.0957746	30.639887
4486	11.09581287	30.63956546
4487	11.09595141	30.63854229
4488	11.09529157	30.63734712
4489	11.09545395	30.6367449
4490	11.0955377	30.63646817
4491	11.09566524	30.63533225
4492	11.09547427	30.63472059
4493	11.09527926	30.63415116
4494	11.0950268	30.63364502
4495	11.09361954	30.63092302
4496	11.0934144	30.62961415
4497	11.09306307	30.62895665
4498	11.09290147	30.62835932
4499	11.09267101	30.62746068
4500	11.09258148	30.62684854
4501	11.09217817	30.62607186
4502	11.09188746	30.62571408
4503	11.09143044	30.62495657
4504	11.08909614	30.62152606
4505	11.08879436	30.6198471
4506	11.08913937	30.61875765
4507	11.08902651	30.61843374
4508	11.08894985	30.61764299
4509	11.08872649	30.61717012
4510	11.08792041	30.61539398
4511	11.0878415	30.61520252
4512	11.08756993	30.61349095
4513	11.08666767	30.61080378
4514	11.08634923	30.61011938
4515	11.08645423	30.60872675
4516	11.08625667	30.60800218
4517	11.08550386	30.6062673
4518	11.0850833	30.60468003
4519	11.08464423	30.60394149
4520	11.08424838	30.60289631
4521	11.08404158	30.60201003
4522	11.08359262	30.60100016
4523	11.08372918	30.5999247
4524	11.08334072	30.59903561
4525	11.08331807	30.59817682
4526	11.08298156	30.59690446
4527	11.08278531	30.59581708
4528	11.08261552	30.59553123
4529	11.08205958	30.59380208
4530	11.0820497	30.59298761
4531	11.08185542	30.59256769
4532	11.08185817	30.59237338
4533	11.08184698	30.59182553
4534	11.08160927	30.59104889
4535	11.08152683	30.59066024
4536	11.08111012	30.58947976
4537	11.0802935	30.58693417
4538	11.07994639	30.58530562
4539	11.07971978	30.5839626
4540	11.07956158	30.58360088
4541	11.07947933	30.58331817
4542	11.07767174	30.5802676
4543	11.0776826	30.57928541
4544	11.07753622	30.57907783
4545	11.0769839	30.57824085
4546	11.07688004	30.57806476
4547	11.07649387	30.57740617
4548	11.07567209	30.57580831
4549	11.07560829	30.57554471
4550	11.07555548	30.57460868
4551	11.07489675	30.57257731
4552	11.07294309	30.56974906
4553	11.07231252	30.56790848
4554	11.07221778	30.56640385
4555	11.07211894	30.56586327
4556	11.0718995	30.5655106
4557	11.0716425	30.56528858
4558	11.07151091	30.56501529
4559	11.07111219	30.56389706
4560	11.0708946	30.56353888
4561	11.07063071	30.56278836
4562	11.07053169	30.56233175
4563	11.07051369	30.56213887
4564	11.07002108	30.56098204
4565	11.06988087	30.56067683
4566	11.0698534	30.56022843
4567	11.06967327	30.55899104
4568	11.06914255	30.55743161
4569	11.06820838	30.55566257
4570	11.06793362	30.55514187
4571	11.06772615	30.55475188
4572	11.06696017	30.55315841
4573	11.0667783	30.55276258
4574	11.06619961	30.55149994
4575	11.06633533	30.55047347
4576	11.06515136	30.54794985
4577	11.06515403	30.54743406
4578	11.06489587	30.5463059
4579	11.06423956	30.54518049
4580	11.06403983	30.5434018
4581	11.06380789	30.54258902
4582	11.06359037	30.54193108
4583	11.06270922	30.54043089
4584	11.06217525	30.53872571
4585	11.06179262	30.53768504
4586	11.06120648	30.53673042
4587	11.06076033	30.53563476
4588	11.060626	30.53531539
4589	11.06052513	30.53501217
4590	11.06030768	30.53397408
4591	11.06013705	30.53357123
4592	11.05992594	30.53279613
4593	11.05958476	30.5315705
4594	11.0594911	30.53140151
4595	11.05929035	30.53086536
4596	11.05844751	30.52903674
4597	11.0581889	30.52856444
4598	11.05770891	30.5274556
4599	11.05780921	30.52614683
4600	11.05778997	30.52553462
4601	11.05759893	30.52517638
4602	11.05712334	30.52443609
4603	11.05689116	30.52336243
4604	11.05626487	30.52249283
4605	11.05606537	30.52195006
4606	11.05566995	30.5209008
4607	11.05553814	30.51999112
4608	11.05544856	30.51953182
4609	11.05413069	30.51750895
4610	11.05419317	30.51571756
4611	11.05330421	30.51318062
4612	11.05272135	30.51145751
4613	11.05283404	30.51023925
4614	11.05261216	30.50930892
4615	11.0525018	30.50893811
4616	11.05221745	30.50788411
4617	11.05181878	30.50718286
4618	11.0512671	30.50629273
4619	11.05055623	30.504431
4620	11.04995717	30.5028666
4621	11.04968708	30.50205704
4622	11.04954385	30.50112909
4623	11.04913833	30.50006008
4624	11.04890203	30.49895378
4625	11.04828864	30.49741376
4626	11.0479779	30.496548
4627	11.04753741	30.49566697
4628	11.0473918	30.49530928
4629	11.04695473	30.49430903
4630	11.04660151	30.49352789
4631	11.04636777	30.4927777
4632	11.04601766	30.49204812
4633	11.04424132	30.4886462
4634	11.04428677	30.48827373
4635	11.04308436	30.48528572
4636	11.04272821	30.48396318
4637	11.04244599	30.48323695
4638	11.04173912	30.4812098
4639	11.04111791	30.48018169
4640	11.03986382	30.47786135
4641	11.03931839	30.47637559
4642	11.03905373	30.47600817
4643	11.03859204	30.47508727
4644	11.03839435	30.47467823
4645	11.03805425	30.47391587
4646	11.03584299	30.47068198
4647	11.03531515	30.46912819
4648	11.03521248	30.46898287
4649	11.03424852	30.46676147
4650	11.03367875	30.46546046
4651	11.0333601	30.46444148
4652	11.03322802	30.46330456
4653	11.03253859	30.46183694
4654	11.03205912	30.46034558
4655	11.03178216	30.45888973
4656	11.03150765	30.45811488
4657	11.03139278	30.45782033
4658	11.03105825	30.4573021
4659	11.03083985	30.45638715
4660	11.03075867	30.455938
4661	11.03055416	30.45497695
4662	11.03032193	30.45424457
4663	11.02986261	30.45302926
4664	11.0287978	30.45145757
4665	11.02840634	30.45050592
4666	11.02780519	30.44901313
4667	11.02759029	30.44801853
4668	11.02715288	30.44730321
4669	11.02667053	30.44639687
4670	11.02587836	30.44395723
4671	11.02589827	30.44352811
4672	11.02532183	30.44191807
4673	11.02523101	30.44164959
4674	11.02470223	30.43973739
4675	11.02437763	30.43900818
4676	11.02377664	30.43831838
4677	11.02303569	30.43602552
4678	11.02282468	30.43447153
4679	11.02252923	30.43384798
4680	11.02244083	30.43365914
4681	11.02184617	30.43248102
4682	11.02094745	30.43065291
4683	11.02042069	30.42925554
4684	11.02026189	30.42880948
4685	11.02043895	30.42789662
4686	11.02032697	30.42702366
4687	11.02038445	30.42541509
4688	11.02032427	30.42501332
4689	11.02033732	30.42451811
4690	11.02008278	30.42368267
4691	11.01995252	30.42344414
4692	11.01980461	30.42306092
4693	11.01935156	30.42219217
4694	11.01885926	30.42128678
4695	11.0181262	30.42032164
4696	11.01802738	30.42007938
4697	11.01605147	30.41655336
4698	11.01589368	30.41617096
4699	11.01537208	30.41457409
4700	11.01552873	30.41362096
4701	11.0147707	30.41260944
4702	11.01453839	30.41186394
4703	11.01243367	30.40882212
4704	11.01120258	30.40626449
4705	11.01087406	30.40578264
4706	11.01032957	30.40461724
4707	11.0100021	30.40335113
4708	11.00944369	30.40179293
4709	11.00930071	30.40150863
4710	11.0086	30.4003984
4711	11.00850914	30.4000623
4712	11.00833833	30.39901274
4713	11.00694937	30.39693675
4714	11.0069479	30.39642422
4715	11.00677945	30.39571084
4716	11.00616679	30.39450686
4717	11.0056022	30.39349395
4718	11.00500481	30.39201517
4719	11.00439754	30.39091054
4720	11.00400476	30.38979013
4721	11.00369322	30.38882562
4722	11.00266785	30.38531866
4723	11.00232931	30.38432091
4724	11.00229915	30.38392814
4725	11.00231759	30.38368677
4726	11.00209174	30.38313067
4727	11.00230794	30.38285608
4728	11.00205914	30.38188669
4729	11.00203059	30.38166214
4730	11.00204594	30.38138066
